color,voltage,L,a,b
yellow_Black,25.0,39.287,1.541,25.69
yellow_Black,25.0,39.287,1.541,25.69
yellow_Black,25.0,39.287,1.541,25.69
yellow_Black,25.0,38.866,1.541,25.706
yellow_Black,25.0,38.444,1.525,25.737
yellow_Black,25.0,38.444,1.525,25.737
yellow_Black,25.0,38.444,1.525,25.737
yellow_Black,25.0,38.444,1.525,25.737
yellow_Black,25.0,38.017,1.525,25.784
yellow_Black,25.0,38.017,1.525,25.784
yellow_Black,25.0,38.017,1.525,25.784
yellow_Black,25.0,37.59,1.525,25.815
yellow_Black,25.0,37.59,1.525,25.815
yellow_Black,25.0,37.59,1.525,25.815
yellow_Black,25.0,38.444,1.525,25.737
yellow_Black,25.0,38.017,1.525,25.784
yellow_Black,25.0,37.59,1.525,25.815
yellow_Black,25.0,37.59,1.525,25.815
yellow_Black,25.0,37.59,1.525,25.815
yellow_Black,30.0,42.107,3.002,27.581
yellow_Black,30.0,42.107,3.002,27.581
yellow_Black,30.0,42.107,3.002,27.581
yellow_Black,30.0,42.107,3.002,27.581
yellow_Black,30.0,42.107,3.002,27.581
yellow_Black,30.0,42.107,3.002,27.581
yellow_Black,30.0,42.107,3.002,27.581
yellow_Black,30.0,42.107,3.002,27.581
yellow_Black,30.0,42.107,3.002,27.581
yellow_Black,30.0,42.107,3.002,27.581
yellow_Black,30.0,42.522,3.002,27.549
yellow_Black,30.0,42.522,3.002,27.549
yellow_Black,30.0,42.522,3.002,27.549
yellow_Black,30.0,42.522,3.002,27.549
yellow_Black,30.0,42.522,3.002,27.549
yellow_Black,30.0,43.761,2.986,27.44
yellow_Black,30.0,43.761,2.986,27.44
yellow_Black,30.0,43.761,2.986,27.44
yellow_Black,30.0,43.761,2.986,27.44
yellow_Black,30.0,43.761,2.986,27.44
yellow_Black,30.0,42.931,3.002,27.502
yellow_Black,30.0,42.931,3.002,27.502
yellow_Black,30.0,42.931,3.002,27.502
yellow_Black,30.0,42.931,3.002,27.502
yellow_Black,30.0,42.931,3.002,27.502
yellow_Black,30.0,41.276,3.002,27.69
yellow_Black,30.0,41.276,3.002,27.69
yellow_Black,30.0,41.276,3.002,27.69
yellow_Black,30.0,41.276,3.002,27.69
yellow_Black,30.0,41.276,3.002,27.69
yellow_Black,30.0,42.522,3.002,27.549
yellow_Black,30.0,42.107,3.002,27.581
yellow_Black,30.0,40.44,3.049,27.721
yellow_Black,30.0,39.177,3.08,27.815
yellow_Black,30.0,39.598,3.064,27.768
yellow_Black,30.0,42.522,3.002,27.549
yellow_Black,30.0,42.522,3.002,27.549
yellow_Black,30.0,41.276,3.002,27.69
yellow_Black,30.0,40.44,3.049,27.721
yellow_Black,30.0,40.861,3.033,27.706
yellow_Black,30.0,42.107,3.002,27.581
yellow_Black,30.0,42.522,3.002,27.549
yellow_Black,30.0,42.107,3.002,27.581
yellow_Black,30.0,42.107,3.002,27.581
yellow_Black,30.0,42.107,3.002,27.581
yellow_Black,30.0,41.276,3.002,27.69
yellow_Black,30.0,42.107,3.002,27.581
yellow_Black,30.0,42.522,3.002,27.549
yellow_Black,30.0,42.931,3.002,27.502
yellow_Black,30.0,43.346,3.002,27.471
yellow_Black,35.0,41.374,3.002,27.799
yellow_Black,35.0,41.789,3.002,27.752
yellow_Black,35.0,41.789,3.002,27.752
yellow_Black,35.0,41.789,3.002,27.752
yellow_Black,35.0,41.789,3.002,27.752
yellow_Black,35.0,40.959,3.033,27.815
yellow_Black,35.0,41.374,3.002,27.799
yellow_Black,35.0,41.374,3.002,27.799
yellow_Black,35.0,41.789,3.002,27.752
yellow_Black,35.0,42.204,3.002,27.69
yellow_Black,35.0,41.374,3.002,27.799
yellow_Black,35.0,41.374,3.002,27.799
yellow_Black,35.0,41.789,3.002,27.752
yellow_Black,35.0,41.789,3.002,27.752
yellow_Black,35.0,42.204,3.002,27.69
yellow_Black,35.0,42.204,3.002,27.69
yellow_Black,35.0,42.204,3.002,27.69
yellow_Black,35.0,42.204,3.002,27.69
yellow_Black,35.0,42.204,3.002,27.69
yellow_Black,35.0,42.204,3.002,27.69
yellow_Black,35.0,43.028,3.002,27.612
yellow_Black,35.0,43.028,3.002,27.612
yellow_Black,35.0,42.619,3.002,27.659
yellow_Black,35.0,42.619,3.002,27.659
yellow_Black,35.0,42.619,3.002,27.659
yellow_Black,35.0,43.858,2.986,27.549
yellow_Black,35.0,43.443,3.002,27.581
yellow_Black,35.0,43.443,3.002,27.581
yellow_Black,35.0,43.028,3.002,27.612
yellow_Black,35.0,42.619,3.002,27.659
yellow_Black,35.0,43.993,1.486,27.674
yellow_Black,35.0,43.584,1.502,27.706
yellow_Black,35.0,43.175,1.518,27.737
yellow_Black,35.0,42.76,1.518,27.784
yellow_Black,35.0,42.345,1.518,27.815
yellow_Black,35.0,42.76,1.518,27.784
yellow_Black,35.0,42.76,1.518,27.784
yellow_Black,35.0,43.175,1.518,27.737
yellow_Black,35.0,43.175,1.518,27.737
yellow_Black,35.0,43.175,1.518,27.737
yellow_Black,35.0,41.508,1.486,27.909
yellow_Black,35.0,42.345,1.518,27.815
yellow_Black,35.0,43.175,1.518,27.737
yellow_Black,35.0,43.993,1.486,27.674
yellow_Black,35.0,43.993,1.486,27.674
yellow_Black,35.0,41.093,1.502,27.924
yellow_Black,35.0,42.345,1.518,27.815
yellow_Black,35.0,43.584,1.502,27.706
yellow_Black,35.0,44.401,1.486,27.643
yellow_Black,35.0,43.993,1.486,27.674
yellow_Black,40.0,43.809,3.096,27.331
yellow_Black,40.0,43.809,3.096,27.331
yellow_Black,40.0,44.218,3.08,27.299
yellow_Black,40.0,44.218,3.08,27.299
yellow_Black,40.0,44.218,3.08,27.299
yellow_Black,40.0,47.081,3.064,27.034
yellow_Black,40.0,47.484,3.049,27.002
yellow_Black,40.0,47.887,3.049,26.971
yellow_Black,40.0,47.887,3.049,26.971
yellow_Black,40.0,48.296,3.064,26.924
yellow_Black,40.0,47.484,3.049,27.002
yellow_Black,40.0,47.887,3.049,26.971
yellow_Black,40.0,48.296,3.064,26.924
yellow_Black,40.0,48.698,3.064,26.877
yellow_Black,40.0,48.698,3.064,26.877
yellow_Black,40.0,45.036,3.096,27.206
yellow_Black,40.0,45.036,3.096,27.206
yellow_Black,40.0,45.036,3.096,27.206
yellow_Black,40.0,45.036,3.096,27.206
yellow_Black,40.0,45.445,3.096,27.174
yellow_Black,40.0,43.394,3.111,27.346
yellow_Black,40.0,42.564,3.127,27.409
yellow_Black,40.0,42.155,3.127,27.456
yellow_Black,40.0,42.155,3.127,27.456
yellow_Black,40.0,42.564,3.127,27.409
yellow_Black,40.0,43.809,3.096,27.331
yellow_Black,40.0,42.564,3.127,27.409
yellow_Black,40.0,41.74,3.127,27.487
yellow_Black,40.0,41.74,3.127,27.487
yellow_Black,40.0,42.155,3.127,27.456
yellow_Black,40.0,43.266,2.33,28.815
yellow_Black,40.0,44.09,2.314,28.752
yellow_Black,40.0,44.499,2.299,28.737
yellow_Black,40.0,44.499,2.299,28.737
yellow_Black,40.0,44.09,2.314,28.752
yellow_Black,40.0,43.681,2.33,28.784
yellow_Black,40.0,44.09,2.314,28.752
yellow_Black,40.0,44.499,2.299,28.737
yellow_Black,40.0,44.499,2.299,28.737
yellow_Black,40.0,44.09,2.314,28.752
yellow_Black,40.0,43.681,2.33,28.784
yellow_Black,40.0,44.09,2.314,28.752
yellow_Black,40.0,44.499,2.299,28.737
yellow_Black,40.0,44.499,2.299,28.737
yellow_Black,40.0,44.09,2.314,28.752
yellow_Black,40.0,43.266,2.33,28.815
yellow_Black,40.0,44.09,2.314,28.752
yellow_Black,40.0,44.499,2.299,28.737
yellow_Black,40.0,44.499,2.299,28.737
yellow_Black,40.0,44.09,2.314,28.752
yellow_Black,45.0,46.336,1.158,31.674
yellow_Black,45.0,46.336,1.158,31.674
yellow_Black,45.0,46.336,1.158,31.674
yellow_Black,45.0,46.336,1.158,31.674
yellow_Black,45.0,46.336,1.158,31.674
yellow_Black,45.0,45.933,1.158,31.721
yellow_Black,45.0,45.933,1.158,31.721
yellow_Black,45.0,45.933,1.158,31.721
yellow_Black,45.0,45.933,1.158,31.721
yellow_Black,45.0,45.933,1.158,31.721
yellow_Black,45.0,45.525,1.174,31.752
yellow_Black,45.0,45.525,1.174,31.752
yellow_Black,45.0,45.525,1.174,31.752
yellow_Black,45.0,45.525,1.174,31.752
yellow_Black,45.0,45.525,1.174,31.752
yellow_Black,45.0,45.116,1.158,31.799
yellow_Black,45.0,45.116,1.158,31.799
yellow_Black,45.0,45.116,1.158,31.799
yellow_Black,45.0,45.116,1.158,31.799
yellow_Black,45.0,45.116,1.158,31.799
yellow_Black,45.0,45.116,1.158,31.799
yellow_Black,45.0,45.116,1.158,31.799
yellow_Black,45.0,45.116,1.158,31.799
yellow_Black,45.0,45.116,1.158,31.799
yellow_Black,45.0,45.116,1.158,31.799
yellow_Black,45.0,44.701,1.158,31.846
yellow_Black,45.0,44.701,1.158,31.846
yellow_Black,45.0,44.701,1.158,31.846
yellow_Black,45.0,44.701,1.158,31.846
yellow_Black,45.0,44.701,1.158,31.846
yellow_Black,45.0,44.841,-0.326,31.956
yellow_Black,45.0,44.701,1.158,31.846
yellow_Black,45.0,44.701,1.158,31.846
yellow_Black,45.0,44.701,1.158,31.846
yellow_Black,45.0,44.701,1.158,31.846
yellow_Black,45.0,45.256,-0.311,31.909
yellow_Black,45.0,45.116,1.158,31.799
yellow_Black,45.0,45.116,1.158,31.799
